Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,12-May-2026,25000,Call,106219,234126,-127907,-54.63,0.05,1.75,-97.14,1341616,497.06872,23379.55
NIFTY,Index Options,12-May-2026,25500,Call,41729,126406,-84677,-66.99,0.05,0.95,-94.74,504426,131.15076,23379.55
NIFTY,Index Options,12-May-2026,24800,Call,47988,112918,-64930,-57.5,0.05,2.3,-97.83,764064,352.61553,23379.55
NIFTY,Index Options,12-May-2026,24200,Call,104102,165106,-61004,-36.95,0.05,13.55,-99.63,3272857,3105.94129,23379.55
NIFTY,Index Options,12-May-2026,24000,Call,133061,189489,-56428,-29.78,0.1,44.35,-99.77,5774903,9872.19667,23379.55
NIFTY,Index Options,12-May-2026,24300,Call,81998,135539,-53541,-39.5,0.05,8.45,-99.41,2882883,2304.86495,23379.55
NIFTY,Index Options,12-May-2026,25200,Call,32548,73329,-40781,-55.61,0.05,1.25,-96.0,293850,84.0411,23379.55
NIFTY,Index Options,12-May-2026,24900,Call,36949,77557,-40608,-52.36,0.05,1.95,-97.44,552031,211.70388,23379.55
NIFTY,Index Options,12-May-2026,26000,Call,19789,58101,-38312,-65.94,0.05,0.65,-92.31,204238,38.49886,23379.55
NIFTY,Index Options,12-May-2026,25400,Call,15661,53467,-37806,-70.71,0.05,1.0,-95.0,181752,46.07413,23379.55
NIFTY,Index Options,12-May-2026,24750,Call,23744,60626,-36882,-60.84,0.05,2.65,-98.11,415357,205.18635,23379.55
NIFTY,Index Options,12-May-2026,25100,Call,32374,68688,-36314,-52.87,0.05,1.35,-96.3,430524,134.32348,23379.55
NIFTY,Index Options,12-May-2026,24500,Call,170416,203084,-32668,-16.09,0.05,4.7,-98.94,3186777,1947.12074,23379.55
NIFTY,Index Options,12-May-2026,24400,Call,100566,132224,-31658,-23.94,0.05,6.0,-99.17,2320623,1629.07734,23379.55
NIFTY,Index Options,12-May-2026,21200,Put,21872,52615,-30743,-58.43,0.05,0.3,-83.33,142930,13.00663,23379.55
NIFTY,Index Options,12-May-2026,25300,Call,15872,46486,-30614,-65.86,0.05,1.1,-95.45,184883,52.87653,23379.55
NIFTY,Index Options,12-May-2026,24600,Call,95589,125230,-29641,-23.67,0.05,3.6,-98.61,1522806,880.94327,23379.55
NIFTY,Index Options,12-May-2026,24250,Call,38732,67108,-28376,-42.28,0.15,10.5,-98.57,1857956,1654.50981,23379.55
NIFTY,Index Options,12-May-2026,24550,Call,26349,54355,-28006,-51.52,0.05,4.1,-98.78,745640,508.8993,23379.55
NIFTY,Index Options,12-May-2026,25600,Call,6915,31117,-24202,-77.78,0.05,0.75,-93.33,108872,32.55272,23379.55
NIFTY,Index Options,12-May-2026,24150,Call,41912,64552,-22640,-35.07,0.05,17.7,-99.72,1961041,2090.4697,23379.55
NIFTY,Index Options,12-May-2026,24350,Call,43899,66420,-22521,-33.91,0.1,7.05,-98.58,1430380,1143.58881,23379.55
NIFTY,Index Options,12-May-2026,23900,Call,110849,132667,-21818,-16.45,0.1,79.65,-99.87,5439471,17572.21106,23379.55
NIFTY,Index Options,12-May-2026,24450,Call,44250,62720,-18470,-29.45,0.1,5.25,-98.1,1242238,896.27471,23379.55
NIFTY,Index Options,12-May-2026,24050,Call,41717,58984,-17267,-29.27,0.1,32.65,-99.69,2650511,3600.71919,23379.55
