Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,28-Jul-2026,0,-,305603,368479,-62876,-17.06,754.4,762.95,-1.12,78241,383662.5676,753.9
NIFTY,Index Options,28-Jul-2026,25100,Call,56555,71280,-14725,-20.66,3.45,4.0,-13.75,365892,789.59493,23996.25
RELIANCE,Stock Futures,28-Jul-2026,0,-,176923,190091,-13168,-6.93,1287.7,1306.2,-1.42,20451,132154.362,1284.0
INFY,Stock Futures,28-Jul-2026,0,-,243316,255020,-11704,-4.59,1052.3,1074.7,-2.08,42820,180977.8736,1052.0
JSWSTEEL,Stock Futures,28-Jul-2026,0,-,44801,55687,-10886,-19.55,1264.0,1267.1,-0.24,12758,109200.88899,1263.5
HINDALCO,Stock Futures,28-Jul-2026,0,-,64587,72126,-7539,-10.45,951.25,953.8,-0.27,10693,71202.01375,949.5
GRASIM,Stock Futures,28-Jul-2026,0,-,38036,45407,-7371,-16.23,3163.9,3178.5,-0.46,8810,69706.0415,3171.0
RELIANCE,Stock Options,28-Jul-2026,1340,Call,8820,16190,-7370,-45.52,1.6,5.1,-68.63,31484,333.7304,1284.0
ICICIBANK,Stock Futures,28-Jul-2026,0,-,128757,135881,-7124,-5.24,1443.7,1463.7,-1.37,14066,142372.11352,1439.7
JIOFIN,Stock Futures,28-Jul-2026,0,-,52286,58299,-6013,-10.31,234.45,240.19,-2.39,11850,65614.2795,234.89
SUNPHARMA,Stock Futures,28-Jul-2026,0,-,37129,43101,-5972,-13.86,1938.1,1960.5,-1.14,8748,59279.20362,1944.0
TCS,Stock Futures,28-Jul-2026,0,-,160711,166316,-5605,-3.37,2211.1,2226.1,-0.67,19383,96572.98696,2207.0
LT,Stock Futures,28-Jul-2026,0,-,67331,72892,-5561,-7.63,3812.1,3847.8,-0.93,8161,54630.69291,3818.0
WIPRO,Stock Futures,28-Jul-2026,0,-,92842,98320,-5478,-5.57,172.58,173.48,-0.52,9201,47623.4559,174.4
BAJFINANCE,Stock Futures,28-Jul-2026,0,-,80574,86049,-5475,-6.36,1056.5,1069.4,-1.21,9255,73545.32025,1056.1
SBIN,Stock Futures,28-Jul-2026,0,-,70080,75469,-5389,-7.14,1024.5,1046.1,-2.06,13444,103479.8124,1025.0
TATASTEEL,Stock Futures,28-Jul-2026,0,-,54611,59382,-4771,-8.03,186.04,187.17,-0.6,8393,43006.36147,185.99
KOTAKBANK,Stock Futures,28-Jul-2026,0,-,68503,73231,-4728,-6.46,381.55,386.45,-1.27,8805,67152.213,382.0
ULTRACEMCO,Stock Futures,28-Jul-2026,0,-,32487,36734,-4247,-11.56,11870.0,12090.0,-1.82,6048,36162.59472,11870.0
ADANIGREEN,Stock Futures,28-Jul-2026,0,-,34181,38238,-4057,-10.61,1469.1,1542.5,-4.76,11505,103859.7768,1472.0
RELIANCE,Stock Options,28-Jul-2026,1360,Call,5670,9548,-3878,-40.62,0.8,2.45,-67.35,15405,70.863,1284.0
DIXON,Stock Futures,28-Jul-2026,0,-,40841,44674,-3833,-8.58,13834.0,14025.0,-1.36,12313,85337.09345,13855.0
M&M,Stock Futures,28-Jul-2026,0,-,70740,74449,-3709,-4.98,3172.7,3210.7,-1.18,9694,61813.01548,3173.4
BEL,Stock Futures,28-Jul-2026,0,-,59656,63061,-3405,-5.4,407.3,410.15,-0.69,5246,30498.74889,406.9
SHRIRAMFIN,Stock Futures,28-Jul-2026,0,-,28623,31874,-3251,-10.2,1054.9,1063.3,-0.79,6454,56143.12011,1054.9
