Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,30-Jun-2026,0,-,99733,210220,-110487,-52.56,796.6,796.55,0.01,132777,583291.35265,797.05
NIFTY,Index Options,30-Jun-2026,24200,Put,41781,74761,-32980,-44.11,242.95,165.5,46.8,1530686,180035.4606,23946.25
NTPC,Stock Futures,30-Jun-2026,0,-,17662,45814,-28152,-61.45,353.6,352.35,0.35,34628,184404.4884,355.0
ETERNAL,Stock Futures,30-Jun-2026,0,-,13086,35058,-21972,-62.67,259.3,255.3,1.57,25799,162043.3255,259.15
BAJFINANCE,Stock Futures,30-Jun-2026,0,-,15974,37850,-21876,-57.8,983.55,975.95,0.78,28239,207734.5557,987.95
BEL,Stock Futures,30-Jun-2026,0,-,15267,36241,-20974,-57.87,411.25,407.25,0.98,24951,145068.66951,413.5
AMBUJACEM,Stock Futures,30-Jun-2026,0,-,12556,32959,-20403,-61.9,424.7,423.75,0.22,24445,108829.14,424.1
IDEA,Stock Futures,30-Jun-2026,0,-,14909,35287,-20378,-57.75,14.39,14.09,2.13,24595,248570.96617,14.38
SAIL,Stock Futures,30-Jun-2026,0,-,6480,26345,-19865,-75.4,173.11,170.73,1.39,23925,195253.839,174.0
COALINDIA,Stock Futures,30-Jun-2026,0,-,15089,34015,-18926,-55.64,441.9,436.15,1.32,25497,151940.95749,442.9
WIPRO,Stock Futures,30-Jun-2026,0,-,14099,32660,-18561,-56.83,175.7,175.63,0.04,28487,150095.1543,175.6
NIFTY,Index Options,30-Jun-2026,24100,Put,75976,93946,-17970,-19.13,156.65,108.2,44.78,6077398,446937.92631,23946.25
NIFTY,Index Options,30-Jun-2026,24150,Put,12665,29761,-17096,-57.44,197.9,134.95,46.65,1726529,160738.98663,23946.25
SUNPHARMA,Stock Futures,30-Jun-2026,0,-,11813,28295,-16482,-58.25,1870.5,1862.6,0.42,19265,126702.34097,1873.0
NIFTY,Index Options,30-Jun-2026,25700,Call,9528,23899,-14371,-60.13,0.8,0.65,23.08,84629,39.60637,23946.25
TRENT,Stock Futures,30-Jun-2026,0,-,10105,23491,-13386,-56.98,3261.4,3215.4,1.43,21364,104640.44472,3265.5
NMDC,Stock Futures,30-Jun-2026,0,-,10520,22939,-12419,-54.14,85.46,84.78,0.8,13872,79431.4188,85.4
HINDALCO,Stock Futures,30-Jun-2026,0,-,7574,19903,-12329,-61.95,965.8,955.4,1.09,15381,104025.70206,963.0
INDUSTOWER,Stock Futures,30-Jun-2026,0,-,24152,35615,-11463,-32.19,395.0,393.6,0.36,14862,98519.90076,394.2
VEDL,Stock Futures,30-Jun-2026,0,-,9769,20923,-11154,-53.31,283.1,274.35,3.19,28636,91921.41682,285.0
SHRIRAMFIN,Stock Futures,30-Jun-2026,0,-,6128,17109,-10981,-64.18,1033.6,1031.9,0.16,14073,120782.33169,1034.7
TITAN,Stock Futures,30-Jun-2026,0,-,10689,21331,-10642,-49.89,4295.1,4294.8,0.01,11932,89571.97284,4300.0
TATASTEEL,Stock Futures,30-Jun-2026,0,-,24486,34913,-10427,-29.87,189.8,188.68,0.59,15285,79771.65075,189.9
POWERGRID,Stock Futures,30-Jun-2026,0,-,5205,15579,-10374,-66.59,286.5,284.35,0.76,11814,64195.03134,287.0
BHEL,Stock Futures,30-Jun-2026,0,-,14374,24721,-10347,-41.86,412.3,402.2,2.51,15636,166689.9234,413.9
