Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,26-May-2026,0,-,334084,420548,-86464,-20.56,762.95,763.85,-0.12,103365,432071.38507,760.1
ICICIBANK,Stock Futures,26-May-2026,0,-,160244,179964,-19720,-10.96,1240.7,1245.0,-0.35,33021,285339.41415,1236.5
TCS,Stock Futures,26-May-2026,0,-,202770,217711,-14941,-6.86,2296.3,2305.1,-0.38,28017,113062.1132,2324.1
NIFTY,Index Options,26-May-2026,24800,Call,42658,56650,-13992,-24.7,3.0,4.5,-33.33,283288,629.74922,23659.0
INFY,Stock Futures,26-May-2026,0,-,183426,196968,-13542,-6.88,1185.9,1190.9,-0.42,52658,250382.47104,1190.0
INDUSTOWER,Stock Futures,26-May-2026,0,-,33416,45976,-12560,-27.32,429.3,430.5,-0.28,15248,110612.65152,427.5
PATANJALI,Stock Futures,26-May-2026,0,-,22661,34899,-12238,-35.07,463.8,471.95,-1.73,15127,63350.06076,464.95
BHARTIARTL,Stock Futures,26-May-2026,0,-,82064,93591,-11527,-12.32,1908.6,1911.6,-0.16,14641,132510.56665,1908.2
HDFCLIFE,Stock Futures,26-May-2026,0,-,33547,43322,-9775,-22.56,607.5,611.2,-0.61,11468,76762.31948,605.35
NIFTY,Index Options,26-May-2026,24000,Put,56440,64873,-8433,-13.0,375.9,457.15,-17.77,87258,26809.88961,23659.0
JSWSTEEL,Stock Futures,26-May-2026,0,-,61180,69558,-8378,-12.04,1285.0,1286.8,-0.14,10965,94553.30576,1278.4
BEL,Stock Futures,26-May-2026,0,-,60242,67475,-7233,-10.72,414.3,423.5,-2.17,19758,115900.67497,413.35
NIFTY,Index Options,26-May-2026,24700,Call,45838,51815,-5977,-11.54,4.1,5.8,-29.31,404115,1195.17011,23659.0
NIFTY,Index Options,26-May-2026,22150,Put,7473,13307,-5834,-43.84,4.7,6.1,-22.95,93975,364.05915,23659.0
ADANIENT,Stock Futures,26-May-2026,0,-,51871,57518,-5647,-9.82,2712.0,2723.9,-0.44,9735,81124.34937,2705.5
AMBUJACEM,Stock Futures,26-May-2026,0,-,59182,64397,-5215,-8.1,431.0,431.65,-0.15,8158,36726.29625,430.65
TATASTEEL,Stock Futures,26-May-2026,0,-,46329,50954,-4625,-9.08,207.55,209.12,-0.75,19447,109525.504,207.0
BANKNIFTY,Index Options,26-May-2026,60000,Put,18990,23482,-4492,-19.13,6291.65,6506.45,-3.3,5461,10879.68817,53562.2
DIXON,Stock Futures,26-May-2026,0,-,51011,55312,-4301,-7.78,10987.0,11034.0,-0.43,10230,55970.8875,10992.0
VBL,Stock Futures,26-May-2026,0,-,35043,38907,-3864,-9.93,513.85,514.5,-0.13,5622,32432.05305,514.0
ETERNAL,Stock Futures,26-May-2026,0,-,62622,66310,-3688,-5.56,244.31,246.88,-1.04,6572,38872.18061,243.5
TECHM,Stock Futures,26-May-2026,0,-,28020,31557,-3537,-11.21,1437.9,1462.4,-1.68,7500,65115.9,1439.0
BANKNIFTY,Index Options,26-May-2026,60000,Call,57394,60882,-3488,-5.73,3.8,4.55,-16.48,31895,35.30776,53562.2
EXIDEIND,Stock Futures,26-May-2026,0,-,8055,11377,-3322,-29.2,339.7,344.45,-1.38,4313,26484.8391,339.9
APLAPOLLO,Stock Futures,26-May-2026,0,-,11521,14663,-3142,-21.43,1864.1,1864.3,-0.01,3862,24921.56324,1874.0
