Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,22-Sep-2026,24300,Call,39741,73361,-33620,-45.83,2.25,3.75,-40.0,328177,556.75228,23217.6
NIFTY,Index Options,22-Sep-2026,25000,Call,96695,120048,-23353,-19.45,0.85,1.2,-29.17,441036,278.07319,23217.6
NIFTY,Index Options,22-Sep-2026,24800,Call,40642,48569,-7927,-16.32,1.05,1.4,-25.0,139511,105.19129,23217.6
NIFTY,Index Options,29-Sep-2026,24550,Call,5433,10994,-5561,-50.58,6.0,8.0,-25.0,29739,114.24236,23217.6
NIFTY,Index Options,29-Sep-2026,23400,Put,29377,34690,-5313,-15.32,278.55,324.75,-14.23,56724,10243.75879,23217.6
NIFTY,Index Options,29-Sep-2026,23500,Put,65610,70706,-5096,-7.21,333.0,386.25,-13.79,59654,13114.12657,23217.6
NIFTY,Index Options,29-Sep-2026,26000,Call,50846,55576,-4730,-8.51,1.7,2.3,-26.09,15089,16.3791,23217.6
NIFTY,Index Options,22-Sep-2026,23450,Put,8745,12713,-3968,-31.21,258.35,320.2,-19.32,96990,17042.54935,23217.6
NIFTY,Index Options,22-Sep-2026,24350,Call,7253,11217,-3964,-35.34,2.35,3.35,-29.85,78289,121.62196,23217.6
NIFTY,Index Options,29-Sep-2026,23850,Call,6814,10774,-3960,-36.76,32.3,39.2,-17.6,25964,607.89513,23217.6
NIFTY,Index Options,29-Sep-2026,24600,Call,20287,23362,-3075,-13.16,5.55,7.5,-26.0,17430,65.5978,23217.6
NIFTY,Index Options,29-Sep-2026,24000,Put,88702,91632,-2930,-3.2,735.1,792.8,-7.28,17561,8335.6623,23217.6
NIFTY,Index Options,29-Sep-2026,25000,Call,76194,79000,-2806,-3.55,3.4,5.25,-35.24,39339,96.40021,23217.6
BANKNIFTY,Index Options,29-Sep-2026,57000,Put,23857,26617,-2760,-10.37,931.3,1184.25,-21.36,37867,10855.37075,56292.45
BANKNIFTY,Index Options,29-Sep-2026,60000,Call,35723,38401,-2678,-6.97,13.9,20.1,-30.85,33688,173.83008,56292.45
NIFTY,Index Options,22-Sep-2026,25500,Call,17664,20308,-2644,-13.02,0.7,1.1,-36.36,38541,20.54235,23217.6
BANKNIFTY,Index Options,29-Sep-2026,61000,Call,20820,23455,-2635,-11.23,7.1,12.6,-43.65,20636,60.3603,56292.45
NIFTY,Index Options,06-Oct-2026,24300,Call,2004,4439,-2435,-54.85,17.9,22.85,-21.66,6302,89.3403,23217.6
BANKNIFTY,Index Options,29-Sep-2026,61500,Call,8687,11038,-2351,-21.3,5.05,9.55,-47.12,9939,19.88793,56292.45
NIFTY,Index Options,29-Sep-2026,25500,Call,44790,46898,-2108,-4.49,2.35,3.6,-34.72,25449,43.50506,23217.6
BANKNIFTY,Index Options,29-Sep-2026,54500,Put,10589,12551,-1962,-15.63,134.25,180.15,-25.48,25993,1073.38093,56292.45
BANKNIFTY,Index Options,29-Sep-2026,50000,Put,14160,16005,-1845,-11.53,12.35,17.8,-30.62,18188,76.17134,56292.45
NIFTY,Index Options,29-Sep-2026,24300,Put,45622,47256,-1634,-3.46,1027.0,1084.6,-5.31,3110,2104.15913,23217.6
BANKNIFTY,Index Options,29-Sep-2026,62000,Call,13568,15164,-1596,-10.52,4.55,8.1,-43.83,7861,13.53664,56292.45
NIFTY,Index Options,29-Dec-2026,26000,Call,65974,67560,-1586,-2.35,55.3,59.25,-6.67,16148,601.53722,23217.6
