Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
HDFCBANK,Stock Futures,29-Sep-2026,0,-,302767,374717,-71950,-19.2,731.0,738.8,-1.06,98627,468465.92162,728.9
RELIANCE,Stock Futures,29-Sep-2026,0,-,166798,210795,-43997,-20.87,1221.9,1247.9,-2.08,53863,331413.6527,1219.2
AXISBANK,Stock Futures,29-Sep-2026,0,-,98198,130369,-32171,-24.68,1190.0,1246.0,-4.49,44919,334885.18218,1186.5
INFY,Stock Futures,29-Sep-2026,0,-,134001,163931,-29930,-18.26,1012.7,1019.0,-0.62,39662,160888.10976,1014.5
ICICIBANK,Stock Futures,29-Sep-2026,0,-,97648,127197,-29549,-23.23,1334.1,1341.3,-0.54,35940,336724.7352,1334.5
TCS,Stock Futures,29-Sep-2026,0,-,77483,102772,-25289,-24.61,2078.0,2084.0,-0.29,33199,155898.68611,2087.0
BAJFINANCE,Stock Futures,29-Sep-2026,0,-,45028,69900,-24872,-35.58,983.5,1040.9,-5.51,35191,261781.45012,982.0
NIFTY,Index Futures,29-Sep-2026,0,-,215740,239454,-23714,-9.9,23095.0,23449.8,-1.51,67830,1022307.20455,23063.1
BHARTIARTL,Stock Futures,29-Sep-2026,0,-,66857,87798,-20941,-23.85,1798.5,1830.2,-1.73,23647,203206.23804,1795.8
KOTAKBANK,Stock Futures,29-Sep-2026,0,-,48676,69554,-20878,-30.02,405.7,413.7,-1.93,23547,192002.238,405.0
ETERNAL,Stock Futures,29-Sep-2026,0,-,38143,55501,-17358,-31.28,336.35,341.85,-1.61,21569,177784.10017,335.5
SBIN,Stock Futures,29-Sep-2026,0,-,82412,99254,-16842,-16.97,980.3,993.0,-1.28,27711,204858.41692,978.5
NIFTY,Index Options,29-Sep-2026,23800,Call,109238,125751,-16513,-13.13,4.85,11.75,-58.72,834112,3242.19334,23063.1
WIPRO,Stock Futures,29-Sep-2026,0,-,40314,56369,-16055,-28.48,164.09,165.07,-0.59,20266,100255.902,163.64
COALINDIA,Stock Futures,29-Sep-2026,0,-,46192,61419,-15227,-24.79,423.0,423.85,-0.2,16489,93770.88187,422.0
ITC,Stock Futures,29-Sep-2026,0,-,58865,73698,-14833,-20.13,267.3,269.85,-0.94,17989,83256.24007,268.0
TATASTEEL,Stock Futures,29-Sep-2026,0,-,57066,71397,-14331,-20.07,188.89,191.04,-1.13,18316,95479.4764,188.02
IDEA,Stock Futures,29-Sep-2026,0,-,57229,71545,-14316,-20.01,14.16,14.52,-2.48,17870,182647.92975,14.12
HCLTECH,Stock Futures,29-Sep-2026,0,-,45323,59418,-14095,-23.72,1248.6,1259.3,-0.85,16606,83494.30376,1243.6
INDUSTOWER,Stock Futures,29-Sep-2026,0,-,27540,41399,-13859,-33.48,377.4,385.7,-2.15,15307,99112.21272,379.85
NTPC,Stock Futures,29-Sep-2026,0,-,56096,69826,-13730,-19.66,326.0,327.3,-0.4,15126,73947.9888,326.6
JIOFIN,Stock Futures,29-Sep-2026,0,-,56689,70300,-13611,-19.36,226.54,232.22,-2.45,18827,101352.89526,227.2
TRENT,Stock Futures,29-Sep-2026,0,-,27206,40502,-13296,-32.83,2709.8,2783.8,-2.66,15240,94317.7311,2700.0
JSWSTEEL,Stock Futures,29-Sep-2026,0,-,33110,46345,-13235,-28.56,1277.0,1295.3,-1.41,14245,123415.2612,1273.2
HINDALCO,Stock Futures,29-Sep-2026,0,-,36186,48667,-12481,-25.65,980.1,1000.1,-2.0,14879,102483.42741,982.0
