Symbol,Instrument,Expiry,Strike Price,Option Type,Open Interest,Open Interest.1,chng<br/>in OI,%chng<br/>in OI,LTP,Prev. Close,% CHNG in LTP,Volume,Value,Underlying value
NIFTY,Index Options,30-Jun-2026,24000,Call,264944,132769,132175,99.55,61.2,159.6,-61.65,7777816,447368.30959,23946.25
NIFTY,Index Options,30-Jun-2026,24100,Call,242210,120399,121811,101.17,29.2,101.25,-71.16,9499236,371643.35964,23946.25
NIFTY,Index Options,30-Jun-2026,25000,Call,284499,198474,86025,43.34,1.4,2.0,-30.0,1192802,1007.91769,23946.25
NIFTY,Index Options,30-Jun-2026,24300,Call,201144,132620,68524,51.67,6.6,31.7,-79.18,3310324,29607.53785,23946.25
NIFTY,Index Options,30-Jun-2026,24050,Call,103235,35263,67972,192.76,42.75,128.25,-66.67,5715477,280895.69038,23946.25
NIFTY,Index Options,30-Jun-2026,23950,Call,78428,13743,64685,470.68,85.6,194.35,-55.96,3725852,254846.41387,23946.25
INFY,Stock Futures,28-Jul-2026,0,-,271147,212242,58905,27.75,1021.9,1035.6,-1.32,86898,357282.86496,1034.0
NIFTY,Index Futures,28-Jul-2026,0,-,196151,141010,55141,39.1,24046.3,24170.5,-0.51,80436,1259346.59596,23946.25
NIFTY,Index Options,30-Jun-2026,24150,Call,108924,54517,54407,99.8,20.05,77.65,-74.18,4873012,135693.89215,23946.25
NIFTY,Index Options,30-Jun-2026,24200,Call,211554,158356,53198,33.59,13.85,58.6,-76.37,5473108,105373.74832,23946.25
NIFTY,Index Options,30-Jun-2026,23800,Put,162334,112657,49677,44.1,20.55,24.65,-16.63,5142951,83205.23275,23946.25
RELIANCE,Stock Futures,28-Jul-2026,0,-,202295,154018,48277,31.35,1308.4,1323.6,-1.15,60510,396851.8095,1302.3
NIFTY,Index Options,30-Jun-2026,24500,Call,223696,181840,41856,23.02,3.3,10.0,-67.0,1954540,5094.50851,23946.25
NIFTY,Index Options,30-Jun-2026,23700,Put,110458,69595,40863,58.72,9.05,15.25,-40.66,3061408,25431.11625,23946.25
NIFTY,Index Options,30-Jun-2026,24400,Call,136947,98212,38735,39.44,4.25,17.05,-75.07,1810658,8085.49329,23946.25
NIFTY,Index Options,30-Jun-2026,24350,Call,88683,51150,37533,73.38,5.05,23.35,-78.37,1936303,11981.84296,23946.25
NIFTY,Index Options,30-Jun-2026,24250,Call,101806,65712,36094,54.93,9.4,44.0,-78.64,2624148,34830.3164,23946.25
TCS,Stock Futures,28-Jul-2026,0,-,208897,174608,34289,19.64,2052.0,2063.6,-0.56,53494,247567.9585,2094.0
NIFTY,Index Options,07-Jul-2026,24000,Call,49352,15581,33771,216.74,175.55,253.7,-30.8,241820,31367.43948,23946.25
NIFTY,Index Options,30-Jun-2026,24700,Call,92630,58966,33664,57.09,2.05,3.95,-48.1,1012794,1290.29955,23946.25
NIFTY,Index Options,30-Jun-2026,23750,Put,64811,31858,32953,103.44,13.45,19.35,-30.49,2517837,29262.30161,23946.25
NIFTY,Index Options,07-Jul-2026,26000,Call,38671,8635,30036,347.84,1.35,1.4,-3.57,66126,53.72737,23946.25
NIFTY,Index Options,30-Jun-2026,23650,Put,55097,26590,28507,107.21,5.85,12.05,-51.45,1523314,9129.2208,23946.25
NIFTY,Index Options,30-Jun-2026,24600,Call,100994,73381,27613,37.63,2.4,5.9,-59.32,1312735,2252.65326,23946.25
ICICIBANK,Stock Futures,28-Jul-2026,0,-,139548,111984,27564,24.61,1395.2,1396.0,-0.06,38061,371652.34365,1388.0
